number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bynode,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_subsample,state
388,0.37676879558014315,2025-01-11 01:17:34.991545,2025-01-11 01:23:06.546910,0 days 00:05:31.555365,9.629099803528419,0.9329073690587097,0.3219784720297988,0.9508877890809412,2.5785582086421304,4.293634650997296,0.14190189055385807,87,50,4163,0.8443813936202993,COMPLETE
389,0.3773458880472646,2025-01-11 01:17:36.666937,2025-01-11 01:23:16.623324,0 days 00:05:39.956387,9.144250665408421,0.932934904178244,0.3342702548702615,0.8443999054083831,2.5077067623734037,4.227236902104002,0.1405539086582716,87,45,4136,0.8395715106009558,COMPLETE
390,0.37465922844277794,2025-01-11 01:18:16.901988,2025-01-11 01:23:27.400946,0 days 00:05:10.498958,9.939405565036733,0.9346108360965016,0.34250319297645215,0.8385878286423343,2.442520596894594,3.9683286878804687,0.14101150328209594,86,50,4350,0.8428804695965231,COMPLETE
391,0.3753398864896053,2025-01-11 01:18:35.645543,2025-01-11 01:24:00.762568,0 days 00:05:25.117025,9.698129314810966,0.9342563014444215,0.3202708668326111,0.9961575046283562,2.469787687632993,4.375431963352222,0.14172398147746484,87,49,4387,0.8400020618490983,COMPLETE
392,0.37604255425764843,2025-01-11 01:18:40.158185,2025-01-11 01:24:20.162668,0 days 00:05:40.004483,9.516679616307544,0.9325509348803183,0.3883892155011039,0.8075026260710902,2.568016846121686,4.287541637307084,0.1397140153957737,87,50,4146,0.8345063200955313,COMPLETE
393,0.4199674348591442,2025-01-11 01:19:15.385678,2025-01-11 01:25:00.805498,0 days 00:05:45.419820,69.0779104983239,0.9309890159633541,0.3918455783675877,0.842759524012804,2.6686670776666492,4.154743736803308,0.14039602494500575,87,50,4393,0.8447081241046467,COMPLETE
394,0.37960282225054365,2025-01-11 01:19:31.488587,2025-01-11 01:25:20.618857,0 days 00:05:49.130270,9.064928438195146,0.9327277007453443,0.3894059407109833,0.849536068527482,2.8053975557360995,4.515993743814929,0.1395614754069211,87,41,4425,0.779185806515572,COMPLETE
395,0.3616474837344146,2025-01-11 01:19:33.409015,2025-01-11 01:25:18.822626,0 days 00:05:45.413611,9.27163030722823,0.934369832048782,0.4265791166872646,0.8450856564665608,2.8930769725459053,68.68060108818968,0.14227405700524404,86,51,4111,0.7790105949991437,COMPLETE
396,0.3801782785559855,2025-01-11 01:20:16.729293,2025-01-11 01:25:52.508888,0 days 00:05:35.779595,9.331353455503193,0.5455912497083812,0.42341280800164616,0.8361174239055476,2.250050045808737,4.392700943234231,0.14305831064038735,86,50,4114,0.779371942518817,COMPLETE
397,0.38064571376404555,2025-01-11 01:21:03.211632,2025-01-11 01:26:38.011709,0 days 00:05:34.800077,8.801643748279261,0.9312985682259558,0.38910164019602395,0.7593804059373145,2.643928298540672,4.072501995790554,0.1412149802101972,93,52,4116,0.7772357459174772,COMPLETE
398,0.3775304524224234,2025-01-11 01:21:28.645358,2025-01-11 01:27:02.447767,0 days 00:05:33.802409,8.661049174860475,0.9388645746755169,0.3925798331484489,0.8313257796335182,2.837489073443078,4.063251135639619,0.14329067057546904,86,50,4120,0.782453758035545,COMPLETE
399,0.3777121695979044,2025-01-11 01:21:35.704189,2025-01-11 01:27:09.038621,0 days 00:05:33.334432,9.054365356016937,0.9379454979701666,0.39066696200698225,0.8413347412684986,2.7436735815122573,5.397139385761812,0.12019356056664166,93,50,4125,0.7743534181124583,COMPLETE
400,0.38099973102713974,2025-01-11 01:22:05.058237,2025-01-11 01:27:39.188001,0 days 00:05:34.129764,13.30589370927758,0.9306721114553083,0.39151606652064735,0.8356257437966077,2.642988537258143,5.906415390215262,0.11854044403474613,86,53,4155,0.7804289579671421,COMPLETE
401,0.4210557495273823,2025-01-11 01:22:24.419286,2025-01-11 01:27:50.514983,0 days 00:05:26.095697,85.07233170524626,0.935801194550925,0.4254950904754649,0.8070354991890265,2.783171323464665,6.309526513961407,0.12305869978664052,97,41,4120,0.7791682898514215,COMPLETE
402,0.34513142823438314,2025-01-11 01:23:06.547911,2025-01-11 01:28:43.568909,0 days 00:05:37.020998,12.937355556395204,0.9359455506695858,0.42262566562433573,0.7654741841408339,0.9274207422598958,6.006175567130376,0.11899047478748737,97,41,4052,0.7817535840787341,COMPLETE
403,0.324910842141412,2025-01-11 01:23:16.624328,2025-01-11 01:31:58.825114,0 days 00:08:42.200786,13.399479869368962,0.9365278206474986,0.3896057294387329,0.7599807809851854,0.012681034570596095,6.427319001998885,0.1208478287302088,96,53,4002,0.7769652948376763,COMPLETE
404,0.3769588497157083,2025-01-11 01:23:27.402047,2025-01-11 01:28:54.208999,0 days 00:05:26.806952,13.31992767553942,0.8950171057166546,0.42080980141358476,0.7631259453864415,5.078842132000758,5.80946789394892,0.15676776405947482,97,41,4098,0.7741263579533085,COMPLETE
405,0.4233649554196532,2025-01-11 01:24:00.764567,2025-01-11 01:29:21.976040,0 days 00:05:21.211473,79.56107898379307,0.8996447934520551,0.4231328521228176,0.80760667606458,4.509798843500463,6.14887995964023,0.12273782822517172,98,53,4095,0.780088772225925,COMPLETE
406,0.37618778471733477,2025-01-11 01:24:20.164740,2025-01-11 01:29:46.571158,0 days 00:05:26.406418,13.30388089497168,0.8932177853017984,0.42322823038356105,0.7614404263910801,4.747286092452106,6.481619542709084,0.11929594371569949,97,53,4010,0.7714416616820701,COMPLETE
407,0.3895651255448936,2025-01-11 01:25:00.807573,2025-01-11 01:30:33.238883,0 days 00:05:32.431310,13.138397200853804,0.892219014074722,0.38396050491390415,0.7593953021860277,4.449930883053778,6.3942122898444715,0.12189155211716934,96,41,4004,0.7903290890389767,COMPLETE
408,0.37551164736706616,2025-01-11 01:25:18.824706,2025-01-11 01:30:38.908734,0 days 00:05:20.084028,13.782298923418104,0.8963369130435895,0.42484336765932246,0.7571477266888237,4.589530631716127,6.50741930918202,0.11962877160837102,97,40,4025,0.7608706630114673,COMPLETE
409,0.3866897614313951,2025-01-11 01:25:20.620048,2025-01-11 01:31:04.368564,0 days 00:05:43.748516,14.027830677534979,0.897942738947046,0.4220142882032961,0.6876411087896508,4.786150902038736,6.087795236272203,0.11791722152078565,97,40,3988,0.7628101429831132,COMPLETE
410,0.37403997820046286,2025-01-11 01:25:52.510490,2025-01-11 01:31:54.742557,0 days 00:06:02.232067,12.45200613370281,0.8997628775438592,0.4209975431210609,0.7602870647731897,4.320197390668168,6.691561854971791,0.12063347395624748,97,41,3956,0.7608944600383941,COMPLETE
411,0.3498594216797217,2025-01-11 01:26:38.013710,2025-01-11 01:32:22.742938,0 days 00:05:44.729228,13.303076070489734,0.8992129294717569,0.4278024898135635,0.8059575392948232,0.9902078632985571,6.5734541658298955,0.15975785868308043,97,41,3982,0.7580940381738358,COMPLETE
412,0.3778190034352855,2025-01-11 01:27:02.447767,2025-01-11 01:32:47.318755,0 days 00:05:44.870988,13.409728540726112,0.8940289592372692,0.4206362820011413,0.7639232009939201,4.484280167656455,6.66100893953972,0.12326112389798956,97,40,4016,0.8770818905118412,COMPLETE
413,0.4426511339772649,2025-01-11 01:27:09.040779,2025-01-11 01:32:55.405018,0 days 00:05:46.364239,86.48803195812602,0.8935246766859221,0.42369854416275204,0.684787918822098,4.4767705480331585,7.127856400968799,0.12175990197542746,97,41,3979,0.756909782485354,COMPLETE
414,0.3467577588020739,2025-01-11 01:27:39.189004,2025-01-11 01:33:44.297574,0 days 00:06:05.108570,13.192710853561564,0.8981482949687379,0.4255666440613307,0.7619287543495779,0.9660569628523518,6.452100860182474,0.12519570039920586,97,41,3998,0.8017841616703563,COMPLETE
415,0.33588646384132925,2025-01-11 01:27:50.516983,2025-01-11 01:34:05.600541,0 days 00:06:15.083558,6.367343291651883,0.8970174340124779,0.42226969470473874,0.7687386692727038,0.8903086513006258,6.292638017540971,0.12441939478605993,97,41,3968,0.8035023696351372,COMPLETE
416,0.38887593982360613,2025-01-11 01:28:43.571011,2025-01-11 01:34:03.643442,0 days 00:05:20.072431,6.261558949767075,0.9019736835632709,0.29913064049255933,0.8016876012515832,4.673683231703789,6.947396247835675,0.15841427658569202,96,41,3972,0.7626529942276261,COMPLETE
417,0.35943226913295745,2025-01-11 01:28:54.210000,2025-01-11 01:34:34.641240,0 days 00:05:40.431240,7.1194139184225715,0.8944159608942598,0.36930585651612285,0.8091551690819627,0.9665777470935242,2.732004479233785,0.1595660231237175,96,40,3993,0.8789075190338828,COMPLETE
418,0.31673897872377044,2025-01-11 01:29:21.978496,2025-01-11 01:42:36.925152,0 days 00:13:14.946656,7.140253453358428,0.8926074753473867,0.3770485720421164,0.8933438498166353,0.002907365335062473,2.895361958550116,0.1598467379951396,96,42,3987,0.8767284859416088,COMPLETE
419,0.42478687099749957,2025-01-11 01:29:46.573162,2025-01-11 01:35:31.551357,0 days 00:05:44.978195,6.261924019026585,0.9048087558358465,0.3753829814153775,0.8924761080765763,27.311456737292147,2.7245615863708617,0.15868470743995858,94,42,3972,0.8792790245375542,COMPLETE
420,0.32408704384815096,2025-01-11 01:30:33.239884,2025-01-11 01:40:24.063574,0 days 00:09:50.823690,5.797091726960379,0.5566460180205529,0.36917796830576544,0.6905079210135752,0.010955335806349109,2.5929493629647546,0.16038879243795237,94,43,3988,0.8778677852639463,COMPLETE
421,0.33865937346601444,2025-01-11 01:30:38.909823,2025-01-11 01:36:02.435436,0 days 00:05:23.525613,6.288085645160564,0.9061009945764934,0.36459285278346015,0.897112088618027,0.9052163356560818,2.7972027833993818,0.16103328544184062,94,43,3976,0.879384314962049,COMPLETE
422,0.32702537115955305,2025-01-11 01:31:04.369654,2025-01-11 01:43:11.793349,0 days 00:12:07.423695,6.0688138696847815,0.5520497795311834,0.2998503304641601,0.8921631695963408,0.007837035095737764,2.729754660881435,0.15904920519568494,94,43,3960,0.8049202113384587,COMPLETE
423,0.3541352266784508,2025-01-11 01:31:54.744624,2025-01-11 01:37:46.758667,0 days 00:05:52.014043,6.73410672590502,0.5556751955174899,0.36138012430021266,0.9025554184338913,0.7741787433544497,2.8613217564530027,0.15856306708916498,94,43,3941,0.8804086024174853,COMPLETE
424,0.36003694817350124,2025-01-11 01:31:58.826617,2025-01-11 01:39:08.594391,0 days 00:07:09.767774,5.777452765312615,0.9155015628564891,0.29462191418102845,0.7997370383432048,1.0425593100433497,2.966075126262661,0.15933201920172274,94,43,3961,0.8774864128612457,COMPLETE
425,0.35994243003624354,2025-01-11 01:32:22.744008,2025-01-11 01:39:39.913385,0 days 00:07:17.169377,6.326462107446958,0.5566832173863409,0.3674110519957359,0.896458404174131,1.1543652007436773,2.810278744386707,0.16071231226570595,94,47,3953,0.8057370749717558,COMPLETE
426,0.3579712441139928,2025-01-11 01:32:47.319759,2025-01-11 01:41:07.920072,0 days 00:08:20.600313,5.848369597408329,0.5554869373200582,0.3654842861303811,0.900180220442297,0.9772174432023079,2.3913042063144565,0.1609981376505701,94,47,3934,0.8062013621718359,COMPLETE
427,0.3991972086876445,2025-01-11 01:32:55.407018,2025-01-11 01:41:28.739878,0 days 00:08:33.332860,16.949680988042836,0.9128754471933168,0.3686737955854675,0.9006782426975725,9.580182081840704,2.686982170361354,0.16086999430534432,94,47,3945,0.8043882768855177,COMPLETE
428,0.333509953218911,2025-01-11 01:33:44.298578,2025-01-11 01:45:24.127087,0 days 00:11:39.828509,16.526888064921543,0.9136117538702467,0.3668212358794847,0.8988630140878043,0.004846886834584133,2.5777676519718873,0.3852106340841728,93,47,3920,0.8050351560787408,COMPLETE
429,0.3560178823882203,2025-01-11 01:34:03.645482,2025-01-11 01:43:19.861182,0 days 00:09:16.215700,16.237719944482322,0.9166922299524584,0.3682091567503506,0.9322779047843763,1.1104193641559255,2.485440319152142,0.1599649408182647,94,44,4546,0.8044825337764342,COMPLETE
430,0.4379577419279666,2025-01-11 01:34:05.602540,2025-01-11 01:43:57.293442,0 days 00:09:51.690902,16.384411515115733,0.5527428495143639,0.36845945901560473,0.8996573229578552,20.24501602653244,2.787582632073206,0.1607923079221072,94,48,3907,0.8058441624080526,COMPLETE
431,0.32922580446090116,2025-01-11 01:34:34.643283,2025-01-11 01:46:02.711838,0 days 00:11:28.068555,6.652764137634037,0.5645634883431734,0.3597580329572191,0.8962082550775498,0.06993171878908294,2.729129385537103,0.1627049614753795,94,47,3891,0.8070840125881272,COMPLETE
432,0.3710807075968061,2025-01-11 01:35:31.552432,2025-01-11 01:44:49.998688,0 days 00:09:18.446256,16.706914854324015,0.5554945324780673,0.37336030878596294,0.8992061411607957,1.0216030770225446,2.7419785736197917,0.16378379491092482,93,45,3895,0.8019699162179746,COMPLETE
433,0.33161924337252163,2025-01-11 01:36:02.437342,2025-01-11 01:46:46.641625,0 days 00:10:44.204283,17.55150373857609,0.5506769560606677,0.9320776505312275,0.7407951605851346,0.017430483267280736,2.757948318233577,0.1468953714120952,93,47,3887,0.8024443701613271,COMPLETE
434,0.44133001758810386,2025-01-11 01:37:46.760668,2025-01-11 01:46:06.922707,0 days 00:08:20.162039,16.507159744777695,0.9174064467533252,0.3977612024032871,0.9315679213332313,31.344663130989133,2.7770693779329454,0.1464471666349624,92,46,3897,0.8014590130363678,COMPLETE
435,0.3280313309618022,2025-01-11 01:39:08.596391,2025-01-11 01:48:51.000035,0 days 00:09:42.403644,11.887738573272745,0.5578174960327272,0.4047844667825355,0.741355395537687,0.029429735666172845,2.3415137120806384,0.14780197215236807,92,47,3892,0.8015125670781997,COMPLETE
436,0.3381659426490442,2025-01-11 01:39:39.914385,2025-01-11 01:47:53.423879,0 days 00:08:13.509494,16.18585280917606,0.6191211421778318,0.4041326164612311,0.7483440123623581,0.11621013597972876,1.1946443004325749,0.1467740280023978,92,48,4241,0.8091929535726806,COMPLETE
437,0.3338613444090513,2025-01-11 01:40:24.065113,2025-01-11 01:49:14.875777,0 days 00:08:50.810664,17.25458098964072,0.9222526647018497,0.4015839930809519,0.7266851112817538,0.03383043329781751,79.2042369320439,0.1500432956712913,92,35,4255,0.8110977113832623,COMPLETE
438,0.3223472086553795,2025-01-11 01:41:07.922058,2025-01-11 01:51:55.614641,0 days 00:10:47.692583,11.072920103706945,0.9232712268767731,0.40487576328067487,0.7283460064928778,0.015472764687081267,2.972228674721147,0.14880548414180159,92,34,4203,0.796758306225021,COMPLETE
439,0.32199927451798155,2025-01-11 01:41:28.742108,2025-01-11 01:50:08.199680,0 days 00:08:39.457572,17.698409396809165,0.9203586732826422,0.9146303797936043,0.7349365822121477,0.1786581997832508,43.03530265169716,0.14703570995283688,92,34,4517,0.8239224679778004,COMPLETE
440,0.319864619264635,2025-01-11 01:42:36.927152,2025-01-11 01:51:32.455077,0 days 00:08:55.527925,11.032232624022122,0.9197358340166742,0.35433582948882764,0.9360923027060362,0.08917692580544216,1.276241044887955,0.16879099133567296,91,44,4069,0.8276008714049206,COMPLETE
441,0.32499211239566633,2025-01-11 01:43:11.795451,2025-01-11 01:51:42.338465,0 days 00:08:30.543014,17.171074387146465,0.9194658223773201,0.3519080585127189,0.9239843081355763,0.07375956124730292,1.0530201937035475,0.1482951316966171,92,45,4256,0.8300667002402907,COMPLETE
442,0.3262857553906034,2025-01-11 01:43:19.862063,2025-01-11 01:53:10.048348,0 days 00:09:50.186285,11.779369394140542,0.9172113150160899,0.3503209305477027,0.7353186075491265,0.02589683997119916,2.759952026591296,0.16914247748330974,92,45,4236,0.8319918414238768,COMPLETE
443,0.3607557791584684,2025-01-11 01:43:57.295442,2025-01-11 01:52:33.466930,0 days 00:08:36.171488,11.584010112920025,0.919742339929008,0.3516181758402326,0.7392376306336995,0.9025822722021666,1.2466413572206054,0.1686949951253749,91,44,4251,0.8311378397564131,COMPLETE
444,0.3512092096041362,2025-01-11 01:44:50.000690,2025-01-11 01:53:41.270711,0 days 00:08:51.270021,11.655112038341757,0.5274850699876232,0.3512312466572355,0.8606751388592039,0.0935372903013955,1.6153053906490065,0.3946331639504702,91,34,4231,0.8307459891890902,COMPLETE
445,0.44290005197316873,2025-01-11 01:45:24.129163,2025-01-11 01:53:18.472943,0 days 00:07:54.343780,11.673037790702576,0.9170521055429969,0.39838389539015173,0.9253070555800972,31.445224072745944,4.537044363034159,0.15027869626761603,91,34,4230,0.832231975680777,COMPLETE
446,0.36999938518270276,2025-01-11 01:46:02.713838,2025-01-11 01:53:46.143778,0 days 00:07:43.429940,12.220418608008693,0.9210816038850499,0.3999672340007528,0.7351573982584008,1.5969703478181205,1.1588849569135453,0.14906843236499745,91,44,4215,0.856156159544794,COMPLETE
447,0.35533693845043585,2025-01-11 01:46:06.924707,2025-01-11 01:54:52.888498,0 days 00:08:45.963791,11.674333908417694,0.8835187587747001,0.4000289562985946,0.8624104288396942,1.7291767725898983,1.250208766104838,0.1484057828389802,91,34,4259,0.8307299433087155,COMPLETE
448,0.37333065482865696,2025-01-11 01:46:46.642626,2025-01-11 01:54:57.604037,0 days 00:08:10.961411,11.549020886192004,0.924377993547075,0.39819010806753913,0.863018054490738,1.6150857641192398,4.50045062760193,0.1704947874629116,99,44,4203,0.831033963820817,COMPLETE
449,0.3659856941689701,2025-01-11 01:47:53.425879,2025-01-11 01:55:10.855791,0 days 00:07:17.429912,11.604449273077009,0.5230782695489802,0.34978813054799557,0.86337982412344,1.1560918422971291,1.0885611692992914,0.16919023728024385,99,35,4253,0.8294626260309615,COMPLETE
450,0.3709323520520191,2025-01-11 01:48:51.002035,2025-01-11 01:55:25.033416,0 days 00:06:34.031381,11.26708498713055,0.8793565641046892,0.34928360047571355,0.8637614494803322,1.6019912923604578,1.0030142580379027,0.12870228220250313,99,34,4240,0.8538370671358164,COMPLETE
451,0.37195696026438196,2025-01-11 01:49:14.876879,2025-01-11 01:55:44.524771,0 days 00:06:29.647892,11.286099563816167,0.5324576103513812,0.38162734382983565,0.8605934287350756,1.5866320661000441,53.82026509188744,0.16952480262597944,99,44,4166,0.8317901189722645,COMPLETE
452,0.34639607737623906,2025-01-11 01:50:08.201679,2025-01-11 01:56:53.076755,0 days 00:06:44.875076,11.757348535783759,0.9208215302640412,0.7034734731932225,0.8619881191616068,1.704224754349706,1.1805675988770032,0.13015607239667973,99,35,4570,0.8617654592234413,COMPLETE
453,0.3542186053836854,2025-01-11 01:51:32.455077,2025-01-11 01:56:50.196556,0 days 00:05:17.741479,10.87677271053657,0.8780048323294861,0.34622661513858943,0.9923286260596993,1.7022131958228768,1.0365398998932644,0.17170694875021025,91,20,4191,0.8607886081369538,COMPLETE
454,0.37340482783642387,2025-01-11 01:51:42.340467,2025-01-11 01:57:18.704368,0 days 00:05:36.363901,11.246815485840942,0.5218577078552838,0.3494460865928564,0.9332981020090336,1.7491123148443966,7.936564120045952,0.17059335321461758,99,36,4501,0.8311198150294341,COMPLETE
455,0.34577352909320086,2025-01-11 01:51:55.616644,2025-01-11 01:57:25.415196,0 days 00:05:29.798552,11.476810747683007,0.8782297233725729,0.7718144732885179,0.9293362230724963,1.8505061440041957,43.19835746196264,0.16950746068168512,99,35,4533,0.8328907789664357,COMPLETE
456,0.33698660916684675,2025-01-11 01:52:33.466930,2025-01-11 01:58:33.598404,0 days 00:06:00.131474,8.224960228982294,0.8818574110206147,0.9654442239666592,0.9637931797836973,1.7412460412189577,7.863900854793608,0.12981228106580595,91,33,4930,0.8507601579019972,COMPLETE
457,0.349692337728011,2025-01-11 01:53:10.050350,2025-01-11 01:58:49.711494,0 days 00:05:39.661144,7.883804727270645,0.9446933275231295,0.3934942533787464,0.9777661750253075,1.6119814356445379,5.216576526955199,0.133645925212943,99,35,4504,0.8495629238449423,COMPLETE
458,0.34310969692985444,2025-01-11 01:53:18.472943,2025-01-11 01:58:55.574019,0 days 00:05:37.101076,7.976424347691669,0.8843454664505122,0.6392713883938232,0.9612942103870521,1.7218028504350604,43.16735289757516,0.1353460845159528,82,33,4155,0.8665642291184334,COMPLETE
459,0.35024081132515456,2025-01-11 01:53:41.270711,2025-01-11 01:59:21.732477,0 days 00:05:40.461766,7.5096964372209545,0.9458338350858713,0.3823366858867955,0.9753212805749026,1.671205746246924,42.34099068991558,0.1284549800586405,99,34,4535,0.856304649188867,COMPLETE
460,0.3409071868717,2025-01-11 01:53:46.143778,2025-01-11 01:59:49.947451,0 days 00:06:03.803673,7.882610512324796,0.8829057744298248,0.7589982737198206,0.9940914099469415,1.8234469086007237,64.1870340404832,0.1308837532722672,82,39,4747,0.8672685990628576,COMPLETE
461,0.3511923066727644,2025-01-11 01:54:52.888498,2025-01-11 02:00:45.726831,0 days 00:05:52.838333,8.869524811766516,0.9451006823540671,0.38215933171763733,0.9262048609831753,1.6342255786889022,44.67426217005718,0.13056518173267484,100,36,4615,0.8935695313439938,COMPLETE
462,0.371468028761361,2025-01-11 01:54:57.606039,2025-01-11 02:00:55.722157,0 days 00:05:58.116118,8.299012274955583,0.8749802474847264,0.31390393659780963,0.9713338077383686,1.796909676991765,8.067537746753066,0.1286174560730518,99,36,4857,0.8642095298788589,COMPLETE
463,0.34003147338000844,2025-01-11 01:55:10.857455,2025-01-11 02:01:13.314885,0 days 00:06:02.457430,7.977149879252323,0.880139702995052,0.7931934024672139,0.9302513240004145,1.7515881474344486,62.792701291909296,0.13019975181340007,82,36,4719,0.8677337534491998,COMPLETE
464,0.339334607934164,2025-01-11 01:55:25.035327,2025-01-11 02:01:31.015048,0 days 00:06:05.979721,7.705014113983358,0.9473872097388666,0.6914432351676916,0.9627083166889974,1.6850305779063437,7.848280314331284,0.13089411833096093,88,20,4602,0.8531321286092377,COMPLETE
465,0.3447368031034059,2025-01-11 01:55:44.526486,2025-01-11 02:01:59.748348,0 days 00:06:15.221862,7.951208894414855,0.943533148576501,0.38285177834554246,0.9580907350869462,1.2633583908515233,8.057708178312605,0.12980550079111572,81,39,4540,0.86510252129312,COMPLETE
466,0.33493086073959755,2025-01-11 01:56:50.196556,2025-01-11 02:02:53.338123,0 days 00:06:03.141567,8.1121949796562,0.8825225654438587,0.7402407522420401,0.9565321446212505,1.1669754812688224,7.963015485028408,0.13173557855866008,88,39,4378,0.8712906852419542,COMPLETE
467,0.36473415916097257,2025-01-11 01:56:53.076755,2025-01-11 02:02:58.197981,0 days 00:06:05.121226,8.155300412840097,0.9355368242421978,0.3112306118231245,0.931905099217782,1.1895731942557524,7.431649967251491,0.13155858752581423,96,55,4479,0.8890106137171516,COMPLETE
468,0.3284418847521839,2025-01-11 01:57:18.704368,2025-01-11 02:03:27.164547,0 days 00:06:08.460179,7.884584279442718,0.9448997561925958,0.8901255034760824,0.9682135524155905,0.9950563078664599,7.598702839561105,0.13062450366065115,88,39,4507,0.8944809149332185,COMPLETE
469,0.3591311802529411,2025-01-11 01:57:25.415196,2025-01-11 02:03:46.336331,0 days 00:06:20.921135,7.718322635561956,0.9478690008004005,0.31961716588735134,0.9810247494876948,1.0017340459596926,7.731524498955693,0.13334015755517187,88,54,4816,0.8959181598350687,COMPLETE
470,0.3631501906905872,2025-01-11 01:58:33.598404,2025-01-11 02:04:40.541289,0 days 00:06:06.942885,7.895215491051292,0.9404270622754592,0.32517113969294215,0.9708576620268301,1.1137575728540152,4.414927483097135,0.13460279386004476,88,54,4493,0.8990141769642055,COMPLETE
471,0.36590635760899426,2025-01-11 01:58:49.711494,2025-01-11 02:04:52.811082,0 days 00:06:03.099588,14.732298089581173,0.9443127354990232,0.32267175062977466,0.9577330481518429,1.165284473194888,5.316697357726497,0.1311552311276419,89,39,4371,0.8703601903818753,COMPLETE
472,0.33079347358597105,2025-01-11 01:58:55.574019,2025-01-11 02:05:09.372043,0 days 00:06:13.798024,8.04507539507139,0.944952035710452,0.8147323077336768,0.9160273957314391,0.9466004295275531,40.73399811092078,0.12949885962693808,88,39,4447,0.8910601182177642,COMPLETE
473,0.370903464614675,2025-01-11 01:59:21.732477,2025-01-11 02:05:19.071310,0 days 00:05:57.338833,18.79160594960031,0.9438220946866452,0.3164655093367338,0.9276084729852653,0.9972244227609319,7.5527812942040224,0.13707625135903717,89,39,3692,0.8849842104840971,COMPLETE
474,0.3650929630778903,2025-01-11 01:59:49.947451,2025-01-11 02:05:53.845715,0 days 00:06:03.898264,14.445868763441979,0.9440906028596722,0.31629431229997806,0.7197802897879886,0.9267761119745727,60.68285610898053,0.1372151439782486,95,58,4365,0.7440137968046104,COMPLETE
475,0.3676134040343438,2025-01-11 02:00:45.726831,2025-01-11 02:06:24.217206,0 days 00:05:38.490375,14.080963888317378,0.9440947202790463,0.3825649848964695,0.7175044288189864,1.1728492499117993,5.018976154387389,0.13848650094401815,96,54,3682,0.7420510681077066,COMPLETE
476,0.3673409380601103,2025-01-11 02:00:55.723386,2025-01-11 02:06:36.070642,0 days 00:05:40.347256,6.087221487888117,0.9402840283319895,0.31766587330211443,0.7200577559878714,0.9999910690120402,5.004661201331659,0.3513715288763053,96,39,3664,0.7904441763269652,COMPLETE
477,0.36932324743948475,2025-01-11 02:01:13.316887,2025-01-11 02:06:49.390999,0 days 00:05:36.074112,14.777002262192674,0.9077833797468805,0.32292982002902826,0.9172241182832664,0.9314578223173476,4.956545278428866,0.14072800378097236,96,54,3695,0.7918596294333643,COMPLETE
478,0.3558881869355213,2025-01-11 02:01:31.016196,2025-01-11 02:07:36.347930,0 days 00:06:05.331734,18.786430862418698,0.9095252120074203,0.38591446075523816,0.8805237299465419,0.9723449129642177,5.445265512959732,0.14016057287079145,89,39,4363,0.8898492748894075,COMPLETE
479,0.3640341037289902,2025-01-11 02:01:59.750356,2025-01-11 02:07:45.672974,0 days 00:05:45.922618,15.030092632040441,0.9068295338246813,0.4071901776326332,0.7187311825857639,0.7304294915413686,5.405260320629624,0.14191572286074716,89,39,4054,0.7425706435320023,COMPLETE
480,0.3645115617872301,2025-01-11 02:02:53.338123,2025-01-11 02:08:20.530404,0 days 00:05:27.192281,14.738332831036917,0.9076094532483617,0.40861814847706807,0.7136626282927792,0.900833931682721,5.216255822240277,0.14417563519808818,95,42,4094,0.7431471100596592,COMPLETE
481,0.36549907060799436,2025-01-11 02:02:58.200043,2025-01-11 02:08:23.261869,0 days 00:05:25.061826,18.64536472927657,0.32183917489488045,0.41038386399432436,0.7186863650286662,0.8309768915819672,5.036147852506369,0.1444935232589535,89,42,3710,0.7883784273170621,COMPLETE
482,0.3270348568202151,2025-01-11 02:03:27.166547,2025-01-11 02:10:37.142801,0 days 00:07:09.976254,14.727782066945235,0.9127538516552443,0.3231801675471975,0.7013802896551079,0.03052232055373872,4.987549873193707,0.14514605129212094,96,42,4121,0.7897533386238464,COMPLETE
483,0.3484819267848942,2025-01-11 02:03:46.336331,2025-01-11 02:09:18.874142,0 days 00:05:32.537811,14.696892263720397,0.9099049451436855,0.4073148779826409,0.9165598245117427,0.8623136004627451,5.201113418090523,0.14414298254704708,96,42,3692,0.7900699392704656,COMPLETE
484,0.39140459579797215,2025-01-11 02:04:40.543289,2025-01-11 02:09:47.340432,0 days 00:05:06.797143,18.66204659134192,0.32656297795873085,0.40951583630375643,0.9118405392903394,3.2349569967836946,4.983408589975991,0.1466759215905723,96,42,3704,0.7867352116370626,COMPLETE
485,0.33142938102549596,2025-01-11 02:04:52.813231,2025-01-11 02:11:28.626377,0 days 00:06:35.813146,14.870859594415357,0.9055014929013693,0.4097334325159006,0.7185023661598713,0.050925656038294916,4.919192274547802,0.1447676032908669,96,42,4075,0.7411853731847361,COMPLETE
486,0.3296911112053034,2025-01-11 02:05:09.373767,2025-01-11 02:11:58.784339,0 days 00:06:49.410572,14.462507135573013,0.909720769907545,0.40201204210276853,0.7086767040584854,0.03973205042618713,48.22379460047818,0.14348022944113212,96,58,3667,0.7949868940015792,COMPLETE
